1549.9	1.39858	
1549.9	1.39849	
1549.92	1.39852	
1549.92	1.39858	
1549.91	1.39857	
1549.91	1.39853	
1549.91	1.39859	
1549.91	1.39855	
1549.9	1.3986	
1549.91	1.39867	
1549.92	1.39858	
1549.91	1.39855	
1549.91	1.39867	
1549.93	1.39853	
1549.93	1.39852	
1549.92	1.39859	
1549.9	1.39858	
1549.92	1.39853	
1549.91	1.39859	
1549.89	1.39849	
1549.91	1.39862	
1549.92	1.39863	
1549.91	1.39858	
1549.9	1.39853	
1549.91	1.39868	
1549.9	1.39869	
1549.89	1.39871	
1549.92	1.39865	
1549.91	1.3985	
1549.93	1.39855	
1549.92	1.39853	
1549.9	1.39855	
1549.92	1.39847	
1549.9	1.39849	
1549.92	1.39853	
1549.92	1.39856	
1549.92	1.39857	
1549.92	1.39854	
1549.92	1.39853	
1549.92	1.39846	
1549.92	1.39852	
1549.89	1.39861	
1549.91	1.39861	
1549.93	1.39859	
1549.93	1.39865	
1549.91	1.39864	
1549.9	1.39855	
1549.92	1.39852	
1549.91	1.39857	
1549.91	1.39857	
1549.91	1.3985	
1549.91	1.39843	
1549.93	1.39869	
1549.91	1.39868	
1549.92	1.39862	
1549.91	1.39863	
1549.91	1.39857	
1549.91	1.39862	
1549.92	1.3986	
1549.92	1.39858	
1549.89	1.39857	
1549.92	1.3985	
1549.9	1.39849	
1549.91	1.39834	
1549.91	1.39851	
1549.9	1.3985	
1549.92	1.39853	
1549.91	1.39851	
1549.92	1.39855	
1549.93	1.39859	
1549.92	1.39865	
1549.9	1.39857	
1549.92	1.39864	
1549.91	1.39869	
1549.9	1.39857	
1549.92	1.39863	
1549.91	1.39856	
