199.927857	36.0197	
201.409481	143.579	
203.790035	34.2598	
206.322804	33.7629	
207.830154	34.5217	
209.620879	147.68	
212.395797	32.7779	
214.357182	32.8177	
216.153761	146.722	
218.665128	32.6482	
221.028218	31.9984	
222.682222	147.235	
225.1937	31.0166	
227.608736	30.9068	
229.482044	147.979	
232.113905	30.3995	
234.402407	30.1621	
236.79576	29.5268	
238.986622	29.7924	
241.533253	28.9732	
243.930783	150.551	
246.196367	28.8471	
248.798202	28.5852	
251.133435	28.217	
253.74313	27.9801	
256.261341	27.6141	
258.817029	27.5778	
261.690339	26.3963	
264.22744	25.7204	
266.876313	-207.752	
269.578786	-206.189	
272.388489	-206.337	
274.906482	25.4204	
277.548873	25.193	
280.400017	24.3981	
283.406345	-205.075	
285.98261	24.2696	
289.171612	-204.528	
291.980056	-204.282	
294.705823	23.345	
297.968157	-204.077	
300.795783	22.8919	
303.835153	156.166	
306.822903	156.765	
309.849258	22.6794	
312.949277	22.5063	
316.067951	21.4503	
319.214765	21.7508	
322.471713	158.049	
325.56891	21.1995	
328.974457	158.338	
332.355509	158.173	
335.48405	158.981	
338.832714	20.9272	
342.371341	20.2389	
345.707081	159.75	
349.307423	159.651	
352.631027	20.6196	
356.117063	18.9662	
359.674512	19.226	
363.426557	19.568	
366.899724	160.749	
370.675085	160.699	
374.371365	160.933	
378.130184	161.536	
381.875359	161.328	
385.726457	161.537	
389.432781	17.7171	
393.397514	17.2907	
397.310642	-197.935	
401.395348	-197.691	
405.320371	-197.522	
409.426749	16.6125	
413.494558	17.3962	
417.593135	16.3613	
421.904742	15.9292	
425.977847	-196.675	
430.3012	-196.282	
434.585521	16.3595	
439.019841	-196.27	
443.334678	-195.912	
447.82433	-195.582	
452.239079	-195.628	
456.715293	15.5165	
461.396451	164.49	
466.06608	14.9587	
470.732536	164.822	
475.316211	14.5424	
479.990595	14.6963	
484.838439	165.801	
489.701564	165.594	
494.545384	14.3316	
499.531874	165.444	
504.598938	13.9421	
509.581691	14.0805	
514.656826	166.262	
519.883207	166.176	
525.065997	166.261	
530.301392	13.3774	
535.71934	13.5189	
540.948255	12.9116	
546.305049	-193.172	
551.924507	13.0274	
557.304758	-193.332	
562.923701	-193.145	
568.510637	12.5199	
574.239336	12.4451	
580.065115	-192.457	
585.820438	12.2436	
591.603909	-192.12	
597.577648	-192.373	
603.457595	-191.917	
609.642547	12.1962	
615.633621	11.566	
621.745875	168.459	
628.10281	168.476	
634.203585	169.008	
640.739173	169.009	
647.120543	168.518	
653.595892	169.084	
660.131254	168.861	
666.651538	169.046	
673.316249	169.393	
680.032874	169.4	
686.921348	169.293	
693.838166	10.3088	
700.721839	-190.414	
707.619897	-190.07	
714.704973	-190.235	
721.974401	-190.007	
729.214518	-190.128	
736.507383	-189.87	
743.767888	-190.057	
751.25241	-189.632	
758.661612	170.405	
766.285087	170.402	
773.946702	9.20518	
781.780964	170.675	
789.562391	170.965	
797.411505	170.878	
805.420467	170.895	
813.423196	170.896	
821.630708	9.16633	
829.822539	9.34607	
838.184843	171.027	
846.588159	8.73418	
854.961213	-188.897	
863.514029	-188.655	
872.085915	-188.33	
880.829686	-188.565	
889.617374	-188.267	
898.539525	-188.391	
907.502252	-188.225	
916.621763	8.25006	
